为期30天的中组部、国资委2008年公开招聘16名中央企业高级经营管理者报名工作圆满结束。本次招聘共2745人报名应聘，应聘人数比2007年增加了一倍多，应聘人员数量、质量实现了新突破。,340562,
外交部中方赞赏津巴布韦各方组建民族团结政府,340563," (3,津巴布韦)"
新华网北京9月12日电 外交部发言人姜瑜12日在此间表示，中方对津巴布韦有关各方就组建民族团结政府达成一致表示赞赏和欢迎。,340563,"(15,津巴布韦)"
外商投资电信企业管理规定修订发布(全文),340564,
新华社北京9月12日电,340564," (1,北京)"
工商总局紧急通知：三项措施加强奶粉市场监管,340565,
新华网北京9月12日电(记者张晓松)最近，我国有的地方婴幼儿因食用奶粉而患病。国家工商行政管理总局12日发出紧急通知，要求各地采取以下三项措施，进一步加强奶粉市场监管执法，严厉打击销售假冒伪劣奶粉的违法行为，净化奶粉市场环境，切实保护消费者合法权益：,340565,
民政部新设立社会福利和慈善事业促进司,340566,
据新华社电 日前，以福利彩票、慈善和社会捐助、老年人和残疾人福利以及儿童福利四方面工作为主要业务的民政部社会福利和慈善事业促进司正式成立，原民政部救灾救济司司长王振耀出任该司司长。,340566,
马英九今天公布考监大法官被提名人名单,340567,
中新网9月12日电 台湾当局领导人马英九今天将公布考监大法官被提名人名单，相关人士透露，“考试院长”被提名人为中国国民党副主席关中，“监察院副院长”被提名人是前原住民“监委”陈进利，三名“监委”被提名人分别是前“监委”叶耀鹏、台北荣民总医院护理部主任尹祚芊、台大土木系教授陈永祥。,340567,
马英九坚称无意兼任国民党主席,340568,
人民网9月12日电 马英九是否放弃“‘总统’不兼任党主席”的政治承诺，成为外界关注国民党改革指标。据了解，国民党主席吴伯雄日前为了彻底了解马英九意向，亲自致电询问马英九是否有意兼任主席，并称“如果有，我来替你安排”，马英九则斩钉截铁回复：“绝对没有这个意思”。,340568,
马英九提名“考试院长”及五名“大法官”,340569,
中新网9月12日电 据“中央社”报道，马英九今天公布台湾“考试院”、“监察院”及“大法官”被提名人名单。其中，中国国民党副主席关中被提名为“考试院长”，陈进利被提名为“监察院副院长”。,340569," (13,台湾)"
中联部部长王家瑞到访俄罗斯,340570," (4,俄罗斯)"
新华网莫斯科9月12日电（记者聂云鹏）俄罗斯总统办公厅第一副主任苏尔科夫12日在莫斯科会见了到访的中共中央对外联络部部长王家瑞。,340570,
台湾总人口2016年将转为负增长,340571," (0,台湾)"
台海网9月13日讯 台当局行政主管部门“经济建设委员会”表示，截至今年年中，台湾总人口为2310万人，较去年增加9万人，但台当局“经建会”预计到2016年将转为负增长。,340571,"(21,台湾)"
环保部副部长潘岳：环境税有望开征,340572,
本报深圳9月12日电 (记者武欣中)“环境政策与珠三角可持续发展——绿色中国论坛”今天在深圳召开，国家环境保护部副部长潘岳向外界通报了今年以来推行环境经济政策取得的阶段性成果，并表示环境保护部正在联合其他综合经济部门制定环境税收的相关政策。,340572,
西安将于9月18日上午鸣放防空警报,340573," (0,西安)"
为了深入贯彻落实《中华人民共和国人民防空法》，全面提高我市防空警报快速反应和广大群众对警报音响的识别能力，切实增强广大群众的国防观念和忧患意识，西安市人民政府决定：2008年9月18日上午10时至10时15分在全市范围进行防空警报鸣放。请各单位和广大群众保持正常的生产、生活秩序。防空警报鸣放顺序如下：,340573," (40,西安市)"
解放军总参谋长到访塞尔维亚,340574,
国际在线报道(记者 王智敏)：塞尔维亚总统塔迪奇12日在贝尔格莱德总统府会见了到访的中国人民解放军总参谋长陈炳德上将。双方就中塞关系和其他共同关心的问题进行了交谈。,340574,
贾庆林出席全国政协中秋联谊晚会,340575,
新华网北京9月13日电 (记者张景勇)13日晚，全国政协礼堂灯火辉煌，洋溢着喜庆和谐的气氛，全国政协中秋联谊晚会在这里举行。中共中央政治局常委、全国政协主席贾庆林与各界人士400多人欢聚一堂，共庆中秋佳节。,340575,
台风森拉克致台湾2人失踪17人受伤,340576," (3,台湾)"
中新社台北九月十四日电 (记者曾福志 陈立宇) “森拉克”台风侵台，造成人员失踪、受伤，农业灾情严重。,340576,
塞尔维亚国防部长会见解放军总参谋长陈炳德,340577,
新华网贝尔格莱德9月13日电 塞尔维亚国防部长舒塔诺瓦茨13日在这里会见了中共中央军委委员、中国人民解放军总参谋长陈炳德上将。双方在亲切友好的气氛中，就中塞两国两军关系和其他共同关心的问题交换了意见。,340577,
教育部：高校档案可有偿供个人或商业使用,340578,
新华网北京9月14日电（记者 吴晶 刘奕湛）教育部近日发布《高等学校档案管理办法》，指出高校档案机构应当为社会利用档案创造便利条件。用于个人或者商业目的的，可按照有关规定合理收取费用。,340578,
教育部：高校销毁档案须鉴定报批,340579,
本报讯 (记者郭少峰)教育部和国家档案馆规定，高校档案机构应当为社会利用档案创造便利条件，用于公益目的的，不得收取费用；用于个人或者商业目的的，可按照有关规定合理收取费用。,340579,
欧盟决定不对中国钢材采取临时性反倾销,340580," (3,中国)"
新华网布鲁塞尔9月13日电（记者尚绪谦）欧盟贸易委员曼德尔森的发言人彼得·鲍尔13日证实，欧盟委员会已决定不对从中国进口的热浸镀金属钢铁平板轧材征收临时性反倾销关税。,340580,
王君获任山西省代省长 孟学农辞去山西省长,340581,
新华网太原9月14日电 在9月14日下午召开的山西省第十一届人民代表大会常务委员会第五次会议上，王君被任命为山西省副省长、代省长，同时接受孟学农辞去山西省省长的请求，免去张建民山西省副省长职务。,340581," (1,太原) (11,山西省)"
王岐山离京赴美主持第19届中美商贸联委会,340582,
新华网北京9月14日电 国务院副总理王岐山14日离开北京前往美国，主持定于16日在美国洛杉矶举行的第19届中美商贸联委会。,340582,"(12,美国) (19,洛杉矶)"
全民健身条例提交国务院法制办,340583,
新华网北京9月15日电 (常烨 前卫) 国家体育总局副局长、北京残奥会中国体育代表团副团长冯建中15日接受新华网记者独家专访时透露，全国已有超过一半的省、市制定和颁布了《全民健身条例》，由国家体育总局起草的全国性《全民健身条例》也已经提交国务院法制办，以待尽快颁布实施。,340583,
叶盛茂被控隐匿公文案首次开审,340584,
中新网9月15日电 台当局前“调查局长”叶盛茂被控隐匿公文案，台北地方法院今天首度开庭审理，并传讯相关证人，厘清情资公文被核定为机密的作业过程。叶盛茂在步入法庭前答复媒体表示，他在交付情资给陈水扁时，现场并无第三人在场。,340584,
叶盛茂隐匿公文案今日开秘密庭,340585,
中新网9月15日电 台当局前“调查局长”叶盛茂涉洗钱公文隐匿案，台北地方法院15日将首度开庭审理，由于“调查局”在制作公文时，将公文标示为“极机密”，合议庭决定首开的法庭活动采秘密庭，不开放旁听，待厘清公文机密等级后，再裁定未来开庭的方式。,340585,
孟加拉国看守政府总理抵京访华,340586,
新华网北京9月15日电 (记者孙奕) 孟加拉人民共和国看守政府总理法赫尔丁·艾哈迈德15日中午乘机抵达北京，展开为期4天的对华访问行程。,340586,
探秘陈水扁卸任办公室：8-12位人员贴身保护,340587,
中新网9月15日电 520政党轮替前，陈水扁就盘算建立进可攻、退可守的卸任办公室，做为卸任后的“衡山指挥所”。这间设立在特侦组对面的神秘办公室，正是陈水扁发动政治战、法律战、舆论战的大本营。,340587,
海南省发现4例婴幼儿患肾结石病例,340588," (0,海南省)"
本报海口9月14日讯 (记者 陈新) 截至9月14日下午5时，我省接到4例与食用三鹿奶粉相关的婴幼儿泌尿系统结石的病例报告。其中海口2例，乐东1例，琼海1例。昨晚，省卫生厅召开紧急会议，全力做好与食用三鹿奶粉相关的婴幼儿泌尿系统结石病例排查诊疗等工作。,340588," (2,海口) (41,乐东) (45,琼海)"
深圳口岸中秋通关人数突破60万,340589," (0,深圳)"
本报深圳讯 （记者阮晓光 通讯员尹萧、刘晋宏、段曦、徐殿伟）昨日是中秋佳节，深圳各口岸也迎来了旅客出入境高峰，其中罗湖口岸通关人数最多。截至昨日下午4时，深圳边检总站检查的旅客人数已达到31万人次，全天深圳口岸通关人数突破60万。由于深圳边检总站措施到位，通道充足，旅客均可在该总站承诺的25分钟内快捷过关，口岸秩序始终畅通平稳。,340589,
胡锦涛就俄客机失事向梅德韦杰夫致慰问电,340590," (2,俄)"
相关新闻：,340590,
调查称香港司法制度获得亚洲第一,340591," (2,香港) (6,亚洲)"
中新网9月15日电 政治及经济风险咨询机构(PERC)就亚洲各地区司法制度进行调查，香港凭高透明度的司法体系、自由政治和专业的法律人才，膺亚洲第一。调查机构指出，香港拥有独立的司法制度，加上港府致力打击贪污及保护知识产权，是相关司法制度优于其它亚洲地区的原因。,340591," (14,亚洲) (21,香港) (36,膺亚洲)"
中印边界问题特别代表将举行第十二次会晤,340592,
国际在线消息(记者 吴倩)：应中印边界问题中方特别代表、中国国务委员戴秉国邀请，中印边界问题印方特别代表、印度国家安全顾问纳拉亚南将于18日至19日来京举行中印边界问题第12次特别代表会晤。,340592," (16,中国) (23,印) (30,印度)"
中美未就应对朝鲜可能出现动荡进行接触,340593,
中新网9月16日电 据外交部网站消息，外交部发言人姜瑜在今天举行的例行记者会上表示，中美之间没有就如何应对朝鲜可能出现的局势动荡进行过接触。,340593,
全国人大常委会将开展义务教育法执法检查,340594,
中新社北京九月十六日电 (记者 孙宇挺)中国全国人大常委会义务教育法执法检查组第一次全体会议十六日上午在北京人民大会堂举行。,340594," (1,北京) (9,中国)"
台湾8名检察官称办不好陈水扁案愿下台,340595," (0,台湾)"
新华网消息 据台联合报报道，新加坡法院已同意台特侦组检察官提出的司法互助请求，将黄睿靓等相关帐户数据尽速送交台湾，据称，扁家洗钱案案情可能有重大突破。昨天（15日），特侦组8位检察官罕见的全体出席记者会，宣示“机要费”案及扁家海外洗钱案，年底前可望侦查终结，如果办不出来，全体检察官愿下台。,340595," (28,台湾)"
台风森拉克造成台湾7死14失踪,340596," (3,台湾)"
中新网9月16日电 据“今日新闻”报道， “森拉克”台风强大的风势和雨势，在全台造成严重的灾情，根据台湾灾害应变中心最新的灾情统计，全台有7人死亡，20人受伤，还有超过14人失踪。,340596," (30,台湾)"
哥斯达黎加总统呼吁中美洲国家与中国建交,340597,
新华网消息：据埃菲社报道，正在西班牙访问的哥斯达黎加总统奥斯卡·阿里亚斯日前在马德里表示，中美洲其他国家没有与中国建立外交关系是"一个错误"。他鼓励这些国家与中国建交，认为"中国现在已经是世界第二经济大国"。,340597,
国务院四川巴中特大交通事故调查组成立,340598,
新华网成都9月16日电 (记者黄毅) 9月16日上午，国务院四川省巴中市“9·13”特别重大道路交通事故调查组在四川省巴中市成立，全面开始这起事故的调查处理工作。,340598,"  (14,四川省) (15,巴中市)"
国资委：央企须建安全生产组织机构,340599,
新华网北京9月16日电（记者 樊曦）国务院国有资产监督管理委员会16日发布《中央企业安全生产监督管理暂行办法》，督促中央企业全面落实安全生产主体责任，要求央企必须建立健全安全生产的组织机构，以防止和减少生产安全事故。,340599," (1,北京)"
外交部公布中国对联合国作用及国际问题立场,340600,
中新网9月16日电 第63届联合国大会当地时间16日将在纽约联合国总部开幕。中国外交部今日在其网站上公布了“第63届联合国大会中国立场文件”。,340600,
委内瑞拉总统查韦斯23日至25日将访华,340601,
中新社北京九月十六日电 中国外交部发言人姜瑜十六日宣布，应国家主席胡锦涛邀请，委内瑞拉总统查韦斯将于九月二十三日至二十五日对中国进行国事访问。,340601,"  (29,中国)"
婴幼儿服装标准10月1日起正式实施,340602,
中广网重庆9月16日消息 (记者张晶) 由国家质检总局发布的《婴幼儿服装标准》将于10月1日起正式实施。这是我国首部专门针对婴幼儿服装服饰安全制定的行业性国家标准，标准中凡涉及婴幼儿服装安全方面的条款均为强制性规定。,340602,
机要费案将再开庭 陈水扁称吴淑珍近日昏倒两次,340603,
中新网9月16日电 机要费案19日将再度开庭，台北法院合议庭已接到台大医院回函表示，吴淑珍如果出庭，不会立即造成生命危险。这分回函与过去台大医师翁昭?作证所称“吴淑珍出庭会有猝死的危险”，有极大的差异。,340603,
江丙坤称希望年内找机会到大陆,340604,
中新网9月16日电 台湾海基会董事长江丙坤表示，等两岸两会协商完成后，希望能在年内找机会到大陆跟台商多聊聊，顺便帮台商打打气。,340604,
温家宝分别同孟加拉国和尼日尔领导人会谈,340605,
中新社北京九月十六日电 (记者 孙宇挺)中国总理温家宝十六日在人民大会堂分别同来华访问并出席北京残奥会闭幕式的孟加拉国看守政府总理法赫尔丁和尼日尔总理奥马鲁举行会谈。,340605,
温家宝同孟加拉国看守政府总理举行会谈,340606,
中广网北京9月16日消息 (记者赵雪花) 国务院总理温家宝今天(16日)在人民大会堂同来华访问并出席北京残奥会闭幕式的孟加拉国看守政府总理法赫尔丁举行会谈。,340606,
温家宝将出席联合国千年发展目标高级别会议,340607,
国际在线消息(记者 吴倩)：中国外交部发言人姜瑜16日在北京举行的例行记者会上宣布，应联合国秘书长潘基文的邀请，中国总理温家宝将出席25日在美国纽约举行的联合国千年发展目标高级别会议，并出席第63届联合国大会一般性辩论。,340607," (14,北京) (29,中国) (36,美国) (37,纽约)"
芬兰总统哈洛宁在总统府会见王刚,340608,
新华网斯德哥尔摩9月15日电 (记者和苗) 赫尔辛基消息：芬兰总统哈洛宁15日在总统府会见了到访的中共中央政治局委员、全国政协副主席王刚及其率领的全国政协代表团。,340608,
质检总局公布酸牛乳质量不合格产品名单,340609,
国家质检总局近期组织对酸牛乳产品质量进行了国家监督抽查，共抽查了北京、天津、河北、辽宁、吉林、黑龙江、河南等11个省、直辖市、自治区75家企业生产的75种产品(不涉及出口产品)，产品实物质量抽样合格率为99.5%。,340609," (19,北京) (21,天津) (23,河北) (25,辽宁) (27,吉林) (29,黑龙江) (31,河南)"
陈水扁公务机要费案有望12月前结案,340610,
追查陈水扁家海外密帐洗钱案的特侦组，上周传唤马永成、张俊雄等证人，清查对陈水扁有利的证据后，本周将持续追查涉及不法的部分，由于寻求新加坡司法互助的账户资料即将送达台湾，对未来的侦查程序将有相当帮助，全案可望逐渐收网。,340610," (38,新加坡) (46,台湾)"
陈水扁透露吴淑珍最近又昏倒两次,340611,
新华网消息 据台联合报报道，台检调19日将针对“机要费”案再度传讯扁妻吴淑珍。不过，陈水扁昨天(15日)特意向基层透露，吴淑珍状况很差，会经常性昏倒，前天在家还昏倒两次。出庭前夕，陈水扁透露吴淑珍现况很差，也为吴淑珍应讯与否埋下变数。,340611,
香港一艘运油货轮索马里被劫持,340612," (0,香港) (5,索马里)"
人民网香港9月16日电 设在马来西亚首都吉隆坡的国际海事局海盗监视中心透露，一艘载有22名船员的香港运油轮，在海盗猖獗的索马里附近亚丁港，遭武装分子劫持。这是自7月20日以来，在该水域被海盗挟持的第12艘船。,340612," (1,香港) (6,马来西亚) (8,吉隆坡) (31,索马里)"
中央国务院致残奥会中国体育代表团贺信(全文),340613,
新华网北京9月17日奥运专电 中共中央、国务院致北京2008年残奥会中国体育代表团的贺信，全文如下：,340613,
保监会负责人就保险保障基金管理办法答问,340614,
中新网9月17日电 据中国保监会网站消息，近日，中国保监会、财政部、中国人民银行联合发布了《保险保障基金管理办法》(以下简称《办法》)。该办法是中国保监会深入贯彻落实科学发展观和《国务院关于保险业改革发展的若干意见》(以下简称《意见》)的重要举措，对于进一步完善保险保障基金制度，强化保险保障基金的风险屏障功能，维护保险市场的平稳、健康发展具有重要意义。日前，中国保监会有关负责人就《办法》有关内容回答了记者的提问。,340614,
台当局中文译音改用汉语拼音,340615,
中新网9月17日电 据台湾《联合报》报道，台湾当局“行政院”“跨部会会议”昨天通过台当局主管部门的提案，调整中文译音政策，改采汉语拼音。即日起，台当局的各项补助活动，若有涉及中文英译的部分，都将要求采用汉语拼音，否则不予补助。,340615," (5,台湾)"
台检方赴新加坡锁定陈水扁洗钱案付款人,340616," (3,新加坡)"
人民网9月17日电 台湾“高检署”特侦组侦办扁家海外密帐案，发现扁家在新加坡有更多的人头帐户，其中包括疑似特定业者直接在海外付款的户头，已列为第二波向新加坡申请司法互助的范围，检方下周会有大规模侦办行动。,340616," (4,台湾) (19,新加坡)"
台湾南投县山壁崩塌已致7人身亡,340617," (0,台湾) (1,南投县)"
人民网9月17日电 台湾南投县信义乡丰丘山壁大面积崩塌，掩埋了至少六辆汽机车，到16日傍晚为止，已有七人遗体被挖掘出来；其中三具遗体被土石压得尸骨分离，惨不忍睹。据悉，马英九预定今日到台中、南投等灾区勘灾。,340617," (4,台湾) (5,南投县)"
台湾南投土石流灾害致7人死亡,340618," (0,台湾)（1，南投）"
中新网9月17日电 台风来袭，台岛自然灾害多，南投县信义乡新中横土石流确定夺走七条人命，救难人员16日陆续挖出所有罹难者，等候的家属痛哭失声。,340618," (7,台岛) (12,南投县)"
台湾文献委员建议把郑成功正名为朱成功,340619," (0,台湾)"
台南市文献委员谢碧连16日建议将郑成功正名为“朱成功”，但文献委员会议讨论未对此案作出任何决议。台南市府文化观光处长许耿修说，郑成功的称呼是沿自清朝，郑成功签名只签本名“郑森”或“朱成功”。,340619," (0,台南市)"
台风森拉克造成台湾12人死亡10人失踪,340620," (3,台湾)"
新华网台北9月17日电（记者 秦大军 陈键兴）台风“森拉克”灾情持续扩大。台行政当局有关机构17日表示，全台已经确定的有12人死亡、10人失踪和20人受伤，农业损失达7．14亿元新台币。,340620,
台风森拉克造成台湾7人死亡13人失踪,340621," (3,台湾)"
中新社台北九月十六日电(记者陈立宇 曾福志 )记者十六日自台湾“中央灾害应变中心”获悉，据该中心今日统计，因台风“森拉克”肆虐而致死亡的确知人数持续上升中，目前已有七人死亡、十三人失踪。,340621," (13,台湾)"
吴伯雄强调国民党要做行政团队后盾,340622,
中心王9月17日电 国民党主席吴伯雄指出，台当局“行政院长”刘兆玄今天到中常会报告，明天举行的“立法行政部门议事运作研讨会”，马英九与刘兆玄也将出席，国民党以实际行动证明党政没有分离。吴伯雄还说，看到这么辛苦的行政团队，国民党一定要做他们的后盾。,340622,
国民党廉能会决议台当局不宜任用曾遭弹劾官员,340623,
中新网9月17日电 在外界要求台当局“内阁”改组声不断的敏感时机，国民党廉能委员会16日晚忽对马英九当局开炮，决议当局“不宜”任用曾遭弹劾的政务官。,340623,
国资委：央企管理层绩效薪金与安全生产挂钩,340624,
中新网9月17日电 国资委16日发布了《中央企业安全生产监督管理暂行办法》，办法规定，授权董事会对经理层人员进行经营业绩考核的中央企业，董事会应当将安全生产工作纳入经理层人员年度经营业绩考核，与绩效薪金挂钩。该办法自2008年9月1日起施行。,340624,
安监总局称山西襄汾溃坝事故有瞒报迹象,340625," (3,山西)"
新华网北京9月17日电 题：一定交一份经得起时间和历史检验的事故调查报告——安监总局新闻发言人黄毅就山西“9·8”尾矿库溃坝特大事故接受新华社记者专访,340625,
审计署对18城市启动基础教育经费审计,340626,
本报记者从审计署获悉，针对18个城市的基础教育经费审计已经全面开始，武汉、昆明等地审计组已经进点，由于教育问题是民生热点，这次各个审计组均公布举报热线电话。,340626," (20,武汉) (22,昆明)"
查韦斯将于23日至25日访华,340627,
人民网北京9月16日电 (记者焦翔、刘刚) 外交部发言人姜瑜16日在例行记者会上宣布，应国家主席胡锦涛邀请，委内瑞拉玻利瓦尔共和国总统乌戈·拉斐尔·查韦斯·弗里亚斯将于9月23日至25日对中国进行国事访问。,340627,
王岐山出席第19届中美商贸联委会(图),340628,
中新社洛杉矶九月十六日电(记者 魏? 张炜)第十九届中美商贸联委会十六日在美国西岸城市洛杉矶举行。中国国务院副总理王岐山和美国贸易代表苏珊·施瓦布和商务部长卡洛斯·古铁雷斯共同主持了会议。,340628,
第十九届中美商贸联委会谈判达成多项协议,340629,
中新社洛杉矶九月十六日电 题 中美商贸谈判达成多项协议,340629,
质检总局：14日后生产液态奶未发现三聚氰胺,340630,
国务院新闻办定于2008年9月17日(星期三)上午10时举行新闻发布会，请国家处理三鹿牌婴幼儿奶粉事件领导小组组长陈竺、副组长李长江等通报婴幼儿奶粉抽检等有关情况，并答记者问。以下为发布会内容：,340630,
质检总局：检出三聚氰胺企业免检资格一律撤销,340631,
国务院新闻办定于2008年9月17日(星期三)上午10时举行新闻发布会，请国家处理三鹿牌婴幼儿奶粉事件领导小组组长陈竺、副组长李长江等通报婴幼儿奶粉抽检等有关情况，并答记者问。以下为发布会内容：,340631,
香港货船在索马里遭劫持续：船员中无港人,340632," (0,香港) (3,索马里)"
中新网9月17日电 据香港明报报道，一艘香港注册的化学品货轮，日前驶经海盗横行的非洲索马里水域时，被武装海盗劫持，船上有22名船员，当中并没有港人，暂时得知他们全部安全。香港特区政府对事件表示关注，海事处称会与船主密切联系。,340632," (11,香港) (22,非洲) (23,索马里)"
14种情形用人单位可解除无固定期限劳动合同,340633,
新华网北京9月18日电 (记者杜宇)18日公布的《中华人民共和国劳动合同法实施条例》规定，14种情形下用人单位可以与劳动者解除无固定期限劳动合同。,340633,
中印今日再谈边界问题 印方可能将采取强硬立场,340634,
本报记者 王亮亮,340634,
中方恢复对新加坡公民入境免签安排,340635,
国际在线消息(记者 吴倩)：中国外交部发言人姜瑜18日在北京举行的例行记者会上说，自19日零时起，中方恢复对持普通护照来华经商、旅游观光、探亲访友或者过境不超过15天的新加坡公民免签的入境安排。,340635," (14,北京) (33,华)"
习近平会见中印边界问题印方特别代表,340636,
新华网北京9月18日电 (记者李诗佳)国家副主席习近平18日在人民大会堂会见了来京参加中印边界问题特别代表第12轮会晤的印度特别代表、国家安全顾问纳拉亚南。,340636,
交通部拟规定交通执法者不得强行拦截车辆,340637,
本报讯 （记者李立强）从事交通运输被罚款1万元时，当事人可以要求听证，交通执法人员不得强行拦截和追截车辆。近日，交通运输部在官方网站上发出了“关于征求《交通行政执法风纪》等交通行政执法行为规范函”，公开向各部门征求对这些规范条款的意见。,340637,
全国人大常委会将开展劳动合同法执法检查,340638,
新华网北京9月18日电 (记者隋笑飞)全国人大常委会劳动合同法执法检查组第一次全体会议18日上午在北京人民大会堂举行。全国人大常委会委员长吴邦国作出重要批示，强调劳动合同法的立法宗旨在于调整劳动关系，保护劳动者合法权益，促进社会和谐，要通过这次检查，推动劳动合同法的有效实施。,340638,
台北法院再审机要费案拒绝吴淑珍再次请假,340639,
新华网台北9月18日电 (记者陈键兴 秦大军) 台北地方法院19日将再次开庭审理陈水扁“机要费”贪腐案，此前作为被告已连续16次请假不到庭的陈水扁妻子吴淑珍日前再次要求请假，但合议庭认为，相关医院已表示吴出庭不会有立即生命危险，因此不予准假。,340639,
吴小莉称无意辞政协委员 台当局将处罚,340640,
台海网9月18日讯 台“陆委会”主委赖幸媛前天表示将研究是否有开放台商担任大陆政协委员的法律空间，事隔一天，“陆委会”昨马上做出结论：“目前不宜探讨放宽台商担任政协委员的议题。”,340640,
吴淑珍明日出庭受审 请假被驳回,340641,
中新网9月18日电 据台湾TVBS报道，机要费案停摆近一年后，台北地方法院19日上午将开庭审理，不过陈水扁夫人吴淑珍以“感冒、昏厥”等身体不适为由，委托律师代由请假。,340641,
国务院决定废止食品质量免检制度,340642,
外交部中方支持联合国驻格观察团继续履行职责,340643,
新华网北京9月18日电 (记者孙奕、白洁)外交部发言人姜瑜18日表示，中方支持联合国驻格鲁吉亚观察团继续履行职责。,340643,
外交部：台胞参与国际活动应由两岸协商解决,340644,
中新网9月18日电 据外交部网站消息，外交部发言人姜瑜今天在例行记者会上答问时表示，台湾同胞参与国际活动的问题应由两岸中国人协商解决。,340644,
外交部：望日本认真对待中国受害劳工正当要求,340645,
国际在线消息(记者 吴倩)：中国外交部发言人姜瑜18日在北京举行的例行记者会上表示，中方希望日本方面能够认真对待中国受害劳工的正当要求。,340645," (14,北京) "
恒生银行女经理挪12客户1亿资金至男友账户,340646,
中新网9月18日电 据香港大公报报道，香港恒生银行女客户服务经理涉嫌为同任职银行界的男友投资户口的亏损补仓，疑挪用客户款项，在17个月内将12名客户共约1亿元资金调至男友户口内。恒生银行17日入禀高等法院，循民事诉讼向女客户服务经理的男友索偿。,340646," (5,香港)"
挪威议长亚格兰会见解放军总参谋长陈炳德,340647,
新华网斯德哥尔摩9月18日电 奥斯陆消息：挪威议长亚格兰18日上午在挪议会大厦会见了中央军委委员、总参谋长陈炳德上将。双方在亲切友好的气氛中就双边关系和共同关心的问题交换了意见。,340647,
教育部首次明确考研舞弊者次年不得再报考,340648,
本报讯(记者周逸梅)昨天，教育部下发研究生招生工作的通知指出，对于作弊考生，除了取消当年成绩外，将不允许参加次年的入学考试。,340648,
林健锋获推举任香港自由党主席,340649,
中新网9月18日电 香港《文汇报》报道，自由党正副主席田北俊及周梁淑怡因立法会选举落选而辞职，悬空多日的党主席一职终有新消息。自由党核心成员在举行会议后，党内6名立法会议员一致推举自由党中委、商界议员林健锋担任主席，而刘健仪及梁刘柔芬任副主席，方刚任司库，但需待代主席刘健仪下周二返港后才作正式提名。,340649," (4,香港) (79,港)"
证券交易印花税明日起调整为单边征收,340650,
新闻联播刚刚播发消息称，证券交易印花税从明日起调整为单边征收。,340650,
陈水扁办公室称吴淑珍并未提出请假要求,340651,
中新网9月18日电 有媒体报道称，吴淑珍以身体不适为由，向台北地方法院请假遭到驳回。对此，陈水扁办公室18日下午提出澄清声明表示，吴淑珍健康情况的确较为恶劣，因此向法院提出刑事陈明状，并非提出请假要求。,340651,
陈水扁机要费案将再次开庭 法院不准吴淑珍请假,340652,
新华网台北9月18日电 (记者 陈键兴 秦大军)台北地方法院19日将再次开庭审理陈水扁“机要费”贪腐案，此前作为被告已连续16次请假不到庭的陈水扁妻子吴淑珍日前再次要求请假，但合议庭认为，相关医院已表示吴出庭不会有立即生命危险，因此不予准假。,340652,
香港两报刊有关内容被淫审处评二级不雅,340653," (0,香港)"
中新网9月18日电 据香港文汇报报道，香港《中大学生报》情色版被淫审处初步评为二级不雅，明报转载有关内容也同被评级，双方早前先后入禀高院要求进行司法复核推翻评级，案件17日审结，稍后将宣判。,340653," (9,香港)"
马英九称两岸截弯取直新航线10月应有结果,340654,
台海网9月18日讯 马英九17日晚表示，两岸直航的后续协商目前都在进行当中，顺利的话10月就会有结果，包括截弯取直新航路、货运包机与海运直航若能尽早完成。,340654,
两部门负责人回应劳动合同法四大热点问题,340655,
新华网北京9月19日电 (记者杜宇李菲)劳动合同法是否导致企业用工机制僵化？对企业成本有什么影响？劳动者本人不愿签订合同，怎么办……,340655,
中方认为安理会改革应首先考虑非洲,340656," (7,非洲)"
国际在线消息(记者 刘轶瑶)：中国外交部副部长何亚非19日在北京重申，中方认为联合国安理会改革首先应该考虑非洲，任何改革方案都应通过广泛的民主讨论，与尽可能多的国家取得共识。,340656," (14,北京) (25,非洲)"
何亚非：金融动荡不影响中国落实千年发展目标,340657," (7,中国)"
新华网北京9月19日电 (记者熊争艳 侯丽军)中国外交部副部长何亚非19日在此间表示，当前金融市场的动荡，不会影响中国落实联合国千年发展目标的承诺。,340657,
卫生部将021-12320增设为奶粉事件咨询热线,340658,
新华网北京9月19日电(记者 吴晶、刘奕湛)卫生部19日宣布将上海公共卫生公益服务电话021-12320增设为全国婴幼儿奶粉事件健康咨询热线。,340658,
台军15名军官勾结地下钱庄放贷,340659,
人民网9月19日电 台军方爆发重大丑闻，在部队扮演“社工”角色的辅导长，竟成为地下钱庄的打手。台中检警查出，陆海空三军及联勤、海巡，至少有十五名中尉辅导长勾结地下钱庄放贷，部队弟兄若拖债，便把弟兄休假日告知钱庄堵人追债。,340659,
台法院批准吴淑珍请假 择期再审机要费案,340660,
中新网9月19日电 据台湾TVBS电视台报道，台北地方法院今日庭审陈水扁“国务机要费”案，今天上午9点半再度开庭，院方也再度传唤陈水扁妻子吴淑珍出庭应讯，由于吴淑珍和三名委任律师均未到庭，检察官向法院申请拘提，但合议庭法官裁决，准许吴淑珍请假，择期再审。,340660,
吴淑珍昨夜递交请假条 台法院上午决定是否准假,340661,
中新网9月19日电 据台湾TVBS报道，台北地方法院今日庭审“国务机要费”案，今天上午9点半，将再度开庭，院方也再度传换陈水扁妻子吴淑珍出庭应讯，由于吴淑珍除了第一次曾出庭之外，之后的16次，皆以身体不适为由，未出庭应讯，因此今天能否顺利出庭，备受各界关注。,340661,
